evaluation_year,hourly_review_cost,review_cost,avoidable_fraction,fn_cost,training_fraud_positive_exposure_mean,capacity_per_10000,cost_method,candidate,threshold,tp,fp,fn,tn,alerts,rows,recall,precision,f1,alerts_per_10000,fn_positive_exposure,validation_cost
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,10,fixed_training_mean,rf_profundo,0.185,32.0,13.0,21.0,86597.0,45.0,86663.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,929.7983278145696
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,10,fixed_training_mean,rf_reciente_3a,0.06797182086719077,25.0,22.0,28.0,86588.0,47.0,86663.0,0.4716981132075472,0.5319148936170213,0.5,5.423306370654143,3615.1699999999983,1161.7311037527593
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,10,fixed_training_mean,rf_reciente_profundo,0.105,27.0,11.0,26.0,86599.0,38.0,86663.0,0.5094339622641509,0.7105263157894737,0.5934065934065934,4.384800895422499,2641.0399999999986,1044.8931677704195
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,10,fixed_training_mean,rf_revisado_contexto,0.30291757319936435,19.0,0.0,34.0,86610.0,19.0,86663.0,0.3584905660377358,1.0,0.5277777777777778,2.1924004477112495,3898.679999999999,1182.2449116997793
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,10,fixed_training_mean,rf_revisado_reciente,0.18029182065217428,20.0,9.0,33.0,86601.0,29.0,86663.0,0.37735849056603776,0.6896551724137931,0.4878048780487805,3.346295420190854,4035.8799999999987,1210.8259437086092
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,10,fixed_training_mean,rf_variables_revisadas,0.09685060737076817,31.0,19.0,22.0,86591.0,50.0,86663.0,0.5849056603773585,0.62,0.6019417475728155,5.769474862398025,1851.8399999999988,991.2172958057395
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,r1_pesos_clase,0.8187729943545314,3.0,10.0,50.0,86600.0,13.0,86663.0,0.05660377358490566,0.23076923076923078,0.09090909090909091,1.5000634642234865,4925.759999999999,1648.948399558499
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,r1_sin_balanceo,0.16446725095584097,26.0,2.0,27.0,86608.0,28.0,86663.0,0.49056603773584906,0.9285714285714286,0.6419753086419753,3.2309059229428936,3368.049999999999,1016.3121357615894
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,r1_smotenc,0.724887642176321,5.0,16.0,48.0,86594.0,21.0,86663.0,0.09433962264150944,0.23809523809523808,0.13513513513513514,2.42317944220717,4829.3499999999985,1634.110463576159
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,r1_submuestreo,0.7609461698786175,5.0,9.0,48.0,86601.0,14.0,86663.0,0.09433962264150944,0.35714285714285715,0.14925373134328357,1.6154529614714468,4383.149999999999,1592.110463576159
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_actualizado,0.164467250955841,26.0,2.0,27.0,86608.0,28.0,86663.0,0.49056603773584906,0.9285714285714286,0.6419753086419753,3.2309059229428936,3368.049999999999,1016.3121357615894
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_actualizado_contexto,0.24441381924787872,21.0,1.0,32.0,86609.0,22.0,86663.0,0.39622641509433965,0.9545454545454546,0.56,2.5385689394551307,3621.959999999999,1137.4069757174393
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_peso10_reciente,0.2135451143509528,18.0,5.0,35.0,86605.0,23.0,86663.0,0.33962264150943394,0.782608695652174,0.47368421052631576,2.6539584367030913,4067.789999999999,1237.6638796909492
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_profundo,0.185,32.0,13.0,21.0,86597.0,45.0,86663.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,929.7983278145696
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_reciente_3a,0.06797182086719077,25.0,22.0,28.0,86588.0,47.0,86663.0,0.4716981132075472,0.5319148936170213,0.5,5.423306370654143,3615.1699999999983,1161.7311037527593
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_reciente_profundo,0.105,27.0,11.0,26.0,86599.0,38.0,86663.0,0.5094339622641509,0.7105263157894737,0.5934065934065934,4.384800895422499,2641.0399999999986,1044.8931677704195
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_revisado_contexto,0.30291757319936435,19.0,0.0,34.0,86610.0,19.0,86663.0,0.3584905660377358,1.0,0.5277777777777778,2.1924004477112495,3898.679999999999,1182.2449116997793
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_revisado_reciente,0.18029182065217428,20.0,9.0,33.0,86601.0,29.0,86663.0,0.37735849056603776,0.6896551724137931,0.4878048780487805,3.346295420190854,4035.8799999999987,1210.8259437086092
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,25,fixed_training_mean,rf_variables_revisadas,0.09685060737076817,31.0,19.0,22.0,86591.0,50.0,86663.0,0.5849056603773585,0.62,0.6019417475728155,5.769474862398025,1851.8399999999988,991.2172958057395
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,r1_pesos_clase,0.8187729943545314,3.0,10.0,50.0,86600.0,13.0,86663.0,0.05660377358490566,0.23076923076923078,0.09090909090909091,1.5000634642234865,4925.759999999999,1648.948399558499
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,r1_sin_balanceo,0.16446725095584097,26.0,2.0,27.0,86608.0,28.0,86663.0,0.49056603773584906,0.9285714285714286,0.6419753086419753,3.2309059229428936,3368.049999999999,1016.3121357615894
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,r1_smotenc,0.724887642176321,5.0,16.0,48.0,86594.0,21.0,86663.0,0.09433962264150944,0.23809523809523808,0.13513513513513514,2.42317944220717,4829.3499999999985,1634.110463576159
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,r1_submuestreo,0.7609461698786175,5.0,9.0,48.0,86601.0,14.0,86663.0,0.09433962264150944,0.35714285714285715,0.14925373134328357,1.6154529614714468,4383.149999999999,1592.110463576159
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_actualizado,0.164467250955841,26.0,2.0,27.0,86608.0,28.0,86663.0,0.49056603773584906,0.9285714285714286,0.6419753086419753,3.2309059229428936,3368.049999999999,1016.3121357615894
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_actualizado_contexto,0.24441381924787872,21.0,1.0,32.0,86609.0,22.0,86663.0,0.39622641509433965,0.9545454545454546,0.56,2.5385689394551307,3621.959999999999,1137.4069757174393
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_peso10_reciente,0.2135451143509528,18.0,5.0,35.0,86605.0,23.0,86663.0,0.33962264150943394,0.782608695652174,0.47368421052631576,2.6539584367030913,4067.789999999999,1237.6638796909492
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_profundo,0.185,32.0,13.0,21.0,86597.0,45.0,86663.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,929.7983278145696
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_reciente_3a,0.06797182086719077,25.0,22.0,28.0,86588.0,47.0,86663.0,0.4716981132075472,0.5319148936170213,0.5,5.423306370654143,3615.1699999999983,1161.7311037527593
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_reciente_profundo,0.105,27.0,11.0,26.0,86599.0,38.0,86663.0,0.5094339622641509,0.7105263157894737,0.5934065934065934,4.384800895422499,2641.0399999999986,1044.8931677704195
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_revisado_contexto,0.30291757319936435,19.0,0.0,34.0,86610.0,19.0,86663.0,0.3584905660377358,1.0,0.5277777777777778,2.1924004477112495,3898.679999999999,1182.2449116997793
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_revisado_reciente,0.18029182065217428,20.0,9.0,33.0,86601.0,29.0,86663.0,0.37735849056603776,0.6896551724137931,0.4878048780487805,3.346295420190854,4035.8799999999987,1210.8259437086092
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,50,fixed_training_mean,rf_variables_revisadas,0.09685060737076817,31.0,19.0,22.0,86591.0,50.0,86663.0,0.5849056603773585,0.62,0.6019417475728155,5.769474862398025,1851.8399999999988,991.2172958057395
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,r1_pesos_clase,0.8187729943545314,3.0,10.0,50.0,86600.0,13.0,86663.0,0.05660377358490566,0.23076923076923078,0.09090909090909091,1.5000634642234865,4925.759999999999,1648.948399558499
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,r1_sin_balanceo,0.16446725095584097,26.0,2.0,27.0,86608.0,28.0,86663.0,0.49056603773584906,0.9285714285714286,0.6419753086419753,3.2309059229428936,3368.049999999999,1016.3121357615894
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,r1_smotenc,0.724887642176321,5.0,16.0,48.0,86594.0,21.0,86663.0,0.09433962264150944,0.23809523809523808,0.13513513513513514,2.42317944220717,4829.3499999999985,1634.110463576159
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,r1_submuestreo,0.7609461698786175,5.0,9.0,48.0,86601.0,14.0,86663.0,0.09433962264150944,0.35714285714285715,0.14925373134328357,1.6154529614714468,4383.149999999999,1592.110463576159
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_actualizado,0.164467250955841,26.0,2.0,27.0,86608.0,28.0,86663.0,0.49056603773584906,0.9285714285714286,0.6419753086419753,3.2309059229428936,3368.049999999999,1016.3121357615894
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_actualizado_contexto,0.24441381924787872,21.0,1.0,32.0,86609.0,22.0,86663.0,0.39622641509433965,0.9545454545454546,0.56,2.5385689394551307,3621.959999999999,1137.4069757174393
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_peso10_reciente,0.2135451143509528,18.0,5.0,35.0,86605.0,23.0,86663.0,0.33962264150943394,0.782608695652174,0.47368421052631576,2.6539584367030913,4067.789999999999,1237.6638796909492
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_profundo,0.185,32.0,13.0,21.0,86597.0,45.0,86663.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,929.7983278145696
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_reciente_3a,0.06797182086719077,25.0,22.0,28.0,86588.0,47.0,86663.0,0.4716981132075472,0.5319148936170213,0.5,5.423306370654143,3615.1699999999983,1161.7311037527593
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_reciente_profundo,0.105,27.0,11.0,26.0,86599.0,38.0,86663.0,0.5094339622641509,0.7105263157894737,0.5934065934065934,4.384800895422499,2641.0399999999986,1044.8931677704195
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_revisado_contexto,0.30291757319936435,19.0,0.0,34.0,86610.0,19.0,86663.0,0.3584905660377358,1.0,0.5277777777777778,2.1924004477112495,3898.679999999999,1182.2449116997793
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_revisado_reciente,0.18029182065217428,20.0,9.0,33.0,86601.0,29.0,86663.0,0.37735849056603776,0.6896551724137931,0.4878048780487805,3.346295420190854,4035.8799999999987,1210.8259437086092
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,100,fixed_training_mean,rf_variables_revisadas,0.09685060737076817,31.0,19.0,22.0,86591.0,50.0,86663.0,0.5849056603773585,0.62,0.6019417475728155,5.769474862398025,1851.8399999999988,991.2172958057395
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,r1_pesos_clase,0.8187729943545314,3.0,10.0,50.0,86600.0,13.0,86663.0,0.05660377358490566,0.23076923076923078,0.09090909090909091,1.5000634642234865,4925.759999999999,1648.948399558499
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,r1_sin_balanceo,0.16446725095584097,26.0,2.0,27.0,86608.0,28.0,86663.0,0.49056603773584906,0.9285714285714286,0.6419753086419753,3.2309059229428936,3368.049999999999,1016.3121357615894
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,r1_smotenc,0.724887642176321,5.0,16.0,48.0,86594.0,21.0,86663.0,0.09433962264150944,0.23809523809523808,0.13513513513513514,2.42317944220717,4829.3499999999985,1634.110463576159
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,r1_submuestreo,0.7609461698786175,5.0,9.0,48.0,86601.0,14.0,86663.0,0.09433962264150944,0.35714285714285715,0.14925373134328357,1.6154529614714468,4383.149999999999,1592.110463576159
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_actualizado,0.164467250955841,26.0,2.0,27.0,86608.0,28.0,86663.0,0.49056603773584906,0.9285714285714286,0.6419753086419753,3.2309059229428936,3368.049999999999,1016.3121357615894
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_actualizado_contexto,0.24441381924787872,21.0,1.0,32.0,86609.0,22.0,86663.0,0.39622641509433965,0.9545454545454546,0.56,2.5385689394551307,3621.959999999999,1137.4069757174393
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_peso10_reciente,0.2135451143509528,18.0,5.0,35.0,86605.0,23.0,86663.0,0.33962264150943394,0.782608695652174,0.47368421052631576,2.6539584367030913,4067.789999999999,1237.6638796909492
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_profundo,0.185,32.0,13.0,21.0,86597.0,45.0,86663.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,929.7983278145696
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_reciente_3a,0.06797182086719077,25.0,22.0,28.0,86588.0,47.0,86663.0,0.4716981132075472,0.5319148936170213,0.5,5.423306370654143,3615.1699999999983,1161.7311037527593
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_reciente_profundo,0.105,27.0,11.0,26.0,86599.0,38.0,86663.0,0.5094339622641509,0.7105263157894737,0.5934065934065934,4.384800895422499,2641.0399999999986,1044.8931677704195
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_revisado_contexto,0.30291757319936435,19.0,0.0,34.0,86610.0,19.0,86663.0,0.3584905660377358,1.0,0.5277777777777778,2.1924004477112495,3898.679999999999,1182.2449116997793
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_revisado_reciente,0.18029182065217428,20.0,9.0,33.0,86601.0,29.0,86663.0,0.37735849056603776,0.6896551724137931,0.4878048780487805,3.346295420190854,4035.8799999999987,1210.8259437086092
2015,60,6.0,0.25,31.41896799116998,125.67587196467991,250,fixed_training_mean,rf_variables_revisadas,0.09685060737076817,31.0,19.0,22.0,86591.0,50.0,86663.0,0.5849056603773585,0.62,0.6019417475728155,5.769474862398025,1851.8399999999988,991.2172958057395
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,r1_pesos_clase,0.7397769367966599,10.0,72.0,43.0,86538.0,82.0,86663.0,0.18867924528301888,0.12195121951219512,0.14814814814814814,9.46193877433276,3128.7599999999993,3194.031247240618
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,r1_sin_balanceo,0.05666452451635858,32.0,36.0,21.0,86574.0,68.0,86663.0,0.6037735849056604,0.47058823529411764,0.5289256198347108,7.846485812861314,1856.059999999999,1727.5966556291391
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,r1_smotenc,0.724887642176321,5.0,16.0,48.0,86594.0,21.0,86663.0,0.09433962264150944,0.23809523809523808,0.13513513513513514,2.42317944220717,4829.3499999999985,3142.220927152318
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,r1_submuestreo,0.7609461698786175,5.0,9.0,48.0,86601.0,14.0,86663.0,0.09433962264150944,0.35714285714285715,0.14925373134328357,1.6154529614714468,4383.149999999999,3100.220927152318
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_actualizado,0.056664524516358575,32.0,36.0,21.0,86574.0,68.0,86663.0,0.6037735849056604,0.47058823529411764,0.5289256198347108,7.846485812861314,1856.059999999999,1727.5966556291391
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_actualizado_contexto,0.22222171468797722,24.0,17.0,29.0,86593.0,41.0,86663.0,0.4528301886792453,0.5853658536585366,0.5106382978723404,4.73096938716638,3505.499999999999,2068.300143487859
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_peso10_reciente,0.13736302291125613,23.0,42.0,30.0,86568.0,65.0,86663.0,0.4339622641509434,0.35384615384615387,0.3898305084745763,7.500317321117432,3634.4699999999984,2275.1380794701986
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_profundo,0.185,32.0,13.0,21.0,86597.0,45.0,86663.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,1589.5966556291391
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_reciente_3a,0.05141784671162139,29.0,51.0,24.0,86559.0,80.0,86663.0,0.5471698113207547,0.3625,0.43609022556390975,9.231159779836839,2838.089999999999,1988.110463576159
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_reciente_profundo,0.08,31.0,33.0,22.0,86577.0,64.0,86663.0,0.5849056603773585,0.484375,0.5299145299145299,7.3849278238694716,2042.6199999999985,1766.434591611479
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_revisado_contexto,0.30291757319936435,19.0,0.0,34.0,86610.0,19.0,86663.0,0.3584905660377358,1.0,0.5277777777777778,2.1924004477112495,3898.679999999999,2250.4898233995586
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_revisado_reciente,0.18029182065217428,20.0,9.0,33.0,86601.0,29.0,86663.0,0.37735849056603776,0.6896551724137931,0.4878048780487805,3.346295420190854,4035.8799999999987,2247.6518874172184
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,rf_variables_revisadas,0.09685060737076817,31.0,19.0,22.0,86591.0,50.0,86663.0,0.5849056603773585,0.62,0.6019417475728155,5.769474862398025,1851.8399999999988,1682.434591611479
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,r1_pesos_clase,0.7159845724600464,14.0,108.0,39.0,86502.0,122.0,86663.0,0.2641509433962264,0.11475409836065574,0.16,14.07751866425118,2617.079999999999,3182.6795033112585
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,r1_sin_balanceo,0.04657407529033146,34.0,54.0,19.0,86556.0,88.0,86663.0,0.6415094339622641,0.38636363636363635,0.48226950354609927,10.154275757820523,1738.869999999999,1721.9207836644591
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,r1_smotenc,0.724887642176321,5.0,16.0,48.0,86594.0,21.0,86663.0,0.09433962264150944,0.23809523809523808,0.13513513513513514,2.42317944220717,4829.3499999999985,3142.220927152318
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,r1_submuestreo,0.7609461698786175,5.0,9.0,48.0,86601.0,14.0,86663.0,0.09433962264150944,0.35714285714285715,0.14925373134328357,1.6154529614714468,4383.149999999999,3100.220927152318
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_actualizado,0.04657407529033145,34.0,54.0,19.0,86556.0,88.0,86663.0,0.6415094339622641,0.38636363636363635,0.48226950354609927,10.154275757820523,1738.869999999999,1721.9207836644591
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_actualizado_contexto,0.22222171468797722,24.0,17.0,29.0,86593.0,41.0,86663.0,0.4528301886792453,0.5853658536585366,0.5106382978723404,4.73096938716638,3505.499999999999,2068.300143487859
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_peso10_reciente,0.13736302291125613,23.0,42.0,30.0,86568.0,65.0,86663.0,0.4339622641509434,0.35384615384615387,0.3898305084745763,7.500317321117432,3634.4699999999984,2275.1380794701986
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_profundo,0.185,32.0,13.0,21.0,86597.0,45.0,86663.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,1589.5966556291391
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_reciente_3a,0.05141784671162139,29.0,51.0,24.0,86559.0,80.0,86663.0,0.5471698113207547,0.3625,0.43609022556390975,9.231159779836839,2838.089999999999,1988.110463576159
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_reciente_profundo,0.08,31.0,33.0,22.0,86577.0,64.0,86663.0,0.5849056603773585,0.484375,0.5299145299145299,7.3849278238694716,2042.6199999999985,1766.434591611479
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_revisado_contexto,0.30291757319936435,19.0,0.0,34.0,86610.0,19.0,86663.0,0.3584905660377358,1.0,0.5277777777777778,2.1924004477112495,3898.679999999999,2250.4898233995586
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_revisado_reciente,0.18029182065217428,20.0,9.0,33.0,86601.0,29.0,86663.0,0.37735849056603776,0.6896551724137931,0.4878048780487805,3.346295420190854,4035.8799999999987,2247.6518874172184
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,rf_variables_revisadas,0.09685060737076817,31.0,19.0,22.0,86591.0,50.0,86663.0,0.5849056603773585,0.62,0.6019417475728155,5.769474862398025,1851.8399999999988,1682.434591611479
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,r1_pesos_clase,0.7159845724600464,14.0,108.0,39.0,86502.0,122.0,86663.0,0.2641509433962264,0.11475409836065574,0.16,14.07751866425118,2617.079999999999,3182.6795033112585
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,r1_sin_balanceo,0.04657407529033146,34.0,54.0,19.0,86556.0,88.0,86663.0,0.6415094339622641,0.38636363636363635,0.48226950354609927,10.154275757820523,1738.869999999999,1721.9207836644591
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,r1_smotenc,0.724887642176321,5.0,16.0,48.0,86594.0,21.0,86663.0,0.09433962264150944,0.23809523809523808,0.13513513513513514,2.42317944220717,4829.3499999999985,3142.220927152318
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,r1_submuestreo,0.7609461698786175,5.0,9.0,48.0,86601.0,14.0,86663.0,0.09433962264150944,0.35714285714285715,0.14925373134328357,1.6154529614714468,4383.149999999999,3100.220927152318
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_actualizado,0.04657407529033145,34.0,54.0,19.0,86556.0,88.0,86663.0,0.6415094339622641,0.38636363636363635,0.48226950354609927,10.154275757820523,1738.869999999999,1721.9207836644591
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_actualizado_contexto,0.22222171468797722,24.0,17.0,29.0,86593.0,41.0,86663.0,0.4528301886792453,0.5853658536585366,0.5106382978723404,4.73096938716638,3505.499999999999,2068.300143487859
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_peso10_reciente,0.13736302291125613,23.0,42.0,30.0,86568.0,65.0,86663.0,0.4339622641509434,0.35384615384615387,0.3898305084745763,7.500317321117432,3634.4699999999984,2275.1380794701986
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_profundo,0.185,32.0,13.0,21.0,86597.0,45.0,86663.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,1589.5966556291391
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_reciente_3a,0.05141784671162139,29.0,51.0,24.0,86559.0,80.0,86663.0,0.5471698113207547,0.3625,0.43609022556390975,9.231159779836839,2838.089999999999,1988.110463576159
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_reciente_profundo,0.08,31.0,33.0,22.0,86577.0,64.0,86663.0,0.5849056603773585,0.484375,0.5299145299145299,7.3849278238694716,2042.6199999999985,1766.434591611479
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_revisado_contexto,0.30291757319936435,19.0,0.0,34.0,86610.0,19.0,86663.0,0.3584905660377358,1.0,0.5277777777777778,2.1924004477112495,3898.679999999999,2250.4898233995586
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_revisado_reciente,0.18029182065217428,20.0,9.0,33.0,86601.0,29.0,86663.0,0.37735849056603776,0.6896551724137931,0.4878048780487805,3.346295420190854,4035.8799999999987,2247.6518874172184
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,rf_variables_revisadas,0.09685060737076817,31.0,19.0,22.0,86591.0,50.0,86663.0,0.5849056603773585,0.62,0.6019417475728155,5.769474862398025,1851.8399999999988,1682.434591611479
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,r1_pesos_clase,0.7159845724600464,14.0,108.0,39.0,86502.0,122.0,86663.0,0.2641509433962264,0.11475409836065574,0.16,14.07751866425118,2617.079999999999,3182.6795033112585
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,r1_sin_balanceo,0.04657407529033146,34.0,54.0,19.0,86556.0,88.0,86663.0,0.6415094339622641,0.38636363636363635,0.48226950354609927,10.154275757820523,1738.869999999999,1721.9207836644591
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,r1_smotenc,0.724887642176321,5.0,16.0,48.0,86594.0,21.0,86663.0,0.09433962264150944,0.23809523809523808,0.13513513513513514,2.42317944220717,4829.3499999999985,3142.220927152318
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,r1_submuestreo,0.7609461698786175,5.0,9.0,48.0,86601.0,14.0,86663.0,0.09433962264150944,0.35714285714285715,0.14925373134328357,1.6154529614714468,4383.149999999999,3100.220927152318
2015,60,6.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,rf_actualizado,0.04657407529033145,34.0,54.0,19.0,86556.0,88.0,86663.0,0.6415094339622641,0.38636363636363635,0.48226950354609927,10.154275757820523,1738.869999999999,1721.9207836644591
