evaluation_year,strategy,cost_fn,hypothetical_alert_budget_per_10000,threshold,tp,fp,fn,tn,alerts,rows,precision,recall,f1,alerts_per_10000,cost
2016,smotenc,25,250,0.4044515371415137,115.0,839.0,75.0,87041.0,954.0,88070.0,0.12054507337526206,0.6052631578947368,0.20104895104895104,108.32292494606563,2714.0
2016,smotenc,50,10,0.6542928566685796,27.0,45.0,163.0,87835.0,72.0,88070.0,0.375,0.14210526315789473,0.20610687022900764,8.175315090269104,8195.0
2016,smotenc,50,25,0.5739522470755598,59.0,161.0,131.0,87719.0,220.0,88070.0,0.2681818181818182,0.3105263157894737,0.28780487804878047,24.98012944248893,6711.0
2016,smotenc,50,50,0.5062560678636878,84.0,354.0,106.0,87526.0,438.0,88070.0,0.1917808219178082,0.4421052631578947,0.267515923566879,49.73316679913705,5654.0
2016,smotenc,50,100,0.4213312994235181,110.0,736.0,80.0,87144.0,846.0,88070.0,0.13002364066193853,0.5789473684210527,0.21235521235521235,96.05995231066197,4736.0
2016,smotenc,50,250,0.35343942629515934,128.0,1224.0,62.0,86656.0,1352.0,88070.0,0.09467455621301775,0.6736842105263158,0.16601815823605706,153.51425002838653,4324.0
2016,smotenc,100,10,0.6542928566685796,27.0,45.0,163.0,87835.0,72.0,88070.0,0.375,0.14210526315789473,0.20610687022900764,8.175315090269104,16345.0
2016,smotenc,100,25,0.5739522470755598,59.0,161.0,131.0,87719.0,220.0,88070.0,0.2681818181818182,0.3105263157894737,0.28780487804878047,24.98012944248893,13261.0
2016,smotenc,100,50,0.5062560678636878,84.0,354.0,106.0,87526.0,438.0,88070.0,0.1917808219178082,0.4421052631578947,0.267515923566879,49.73316679913705,10954.0
2016,smotenc,100,100,0.4213312994235181,110.0,736.0,80.0,87144.0,846.0,88070.0,0.13002364066193853,0.5789473684210527,0.21235521235521235,96.05995231066197,8736.0
2016,smotenc,100,250,0.3361464668481483,132.0,1460.0,58.0,86420.0,1592.0,88070.0,0.0829145728643216,0.6947368421052632,0.14814814814814814,180.76530032928352,7260.0
2016,pesos_clase,5,10,0.7735929340136718,40.0,46.0,150.0,87834.0,86.0,88070.0,0.46511627906976744,0.21052631578947367,0.2898550724637681,9.764959691154763,796.0
2016,pesos_clase,5,25,0.7034533354090238,68.0,150.0,122.0,87730.0,218.0,88070.0,0.3119266055045872,0.35789473684210527,0.3333333333333333,24.753037356648118,760.0
2016,pesos_clase,5,50,0.7034533354090238,68.0,150.0,122.0,87730.0,218.0,88070.0,0.3119266055045872,0.35789473684210527,0.3333333333333333,24.753037356648118,760.0
2016,pesos_clase,5,100,0.7034533354090238,68.0,150.0,122.0,87730.0,218.0,88070.0,0.3119266055045872,0.35789473684210527,0.3333333333333333,24.753037356648118,760.0
2016,pesos_clase,5,250,0.7034533354090238,68.0,150.0,122.0,87730.0,218.0,88070.0,0.3119266055045872,0.35789473684210527,0.3333333333333333,24.753037356648118,760.0
2016,pesos_clase,10,10,0.7735929340136718,40.0,46.0,150.0,87834.0,86.0,88070.0,0.46511627906976744,0.21052631578947367,0.2898550724637681,9.764959691154763,1546.0
2016,pesos_clase,10,25,0.7034533354090238,68.0,150.0,122.0,87730.0,218.0,88070.0,0.3119266055045872,0.35789473684210527,0.3333333333333333,24.753037356648118,1370.0
2016,pesos_clase,10,50,0.6678321622439813,84.0,258.0,106.0,87622.0,342.0,88070.0,0.24561403508771928,0.4421052631578947,0.3157894736842105,38.83274667877824,1318.0
2016,pesos_clase,10,100,0.6678321622439813,84.0,258.0,106.0,87622.0,342.0,88070.0,0.24561403508771928,0.4421052631578947,0.3157894736842105,38.83274667877824,1318.0
2016,pesos_clase,10,250,0.6678321622439813,84.0,258.0,106.0,87622.0,342.0,88070.0,0.24561403508771928,0.4421052631578947,0.3157894736842105,38.83274667877824,1318.0
2016,pesos_clase,25,10,0.7735929340136718,40.0,46.0,150.0,87834.0,86.0,88070.0,0.46511627906976744,0.21052631578947367,0.2898550724637681,9.764959691154763,3796.0
2016,pesos_clase,25,25,0.7034533354090238,68.0,150.0,122.0,87730.0,218.0,88070.0,0.3119266055045872,0.35789473684210527,0.3333333333333333,24.753037356648118,3200.0
2016,pesos_clase,25,50,0.6376658206073366,91.0,348.0,99.0,87532.0,439.0,88070.0,0.2072892938496583,0.4789473684210526,0.2893481717011129,49.84671284205745,2823.0
2016,pesos_clase,25,100,0.5583903761054154,123.0,717.0,67.0,87163.0,840.0,88070.0,0.14642857142857144,0.6473684210526316,0.23883495145631067,95.37867605313956,2392.0
2016,pesos_clase,25,250,0.5583903761054154,123.0,717.0,67.0,87163.0,840.0,88070.0,0.14642857142857144,0.6473684210526316,0.23883495145631067,95.37867605313956,2392.0
2016,pesos_clase,50,10,0.7735929340136718,40.0,46.0,150.0,87834.0,86.0,88070.0,0.46511627906976744,0.21052631578947367,0.2898550724637681,9.764959691154763,7546.0
2016,pesos_clase,50,25,0.7034533354090238,68.0,150.0,122.0,87730.0,218.0,88070.0,0.3119266055045872,0.35789473684210527,0.3333333333333333,24.753037356648118,6250.0
2016,pesos_clase,50,50,0.6376658206073366,91.0,348.0,99.0,87532.0,439.0,88070.0,0.2072892938496583,0.4789473684210526,0.2893481717011129,49.84671284205745,5298.0
2016,pesos_clase,50,100,0.5557042236479005,124.0,743.0,66.0,87137.0,867.0,88070.0,0.14302191464821223,0.6526315789473685,0.2346263008514664,98.44441921199046,4043.0
2016,pesos_clase,50,250,0.49283468672465014,145.0,1568.0,45.0,86312.0,1713.0,88070.0,0.0846468184471687,0.7631578947368421,0.15239096163951654,194.50437152265243,3818.0
2016,pesos_clase,100,10,0.7735929340136718,40.0,46.0,150.0,87834.0,86.0,88070.0,0.46511627906976744,0.21052631578947367,0.2898550724637681,9.764959691154763,15046.0
2016,pesos_clase,100,25,0.7034533354090238,68.0,150.0,122.0,87730.0,218.0,88070.0,0.3119266055045872,0.35789473684210527,0.3333333333333333,24.753037356648118,12350.0
2016,pesos_clase,100,50,0.6376658206073366,91.0,348.0,99.0,87532.0,439.0,88070.0,0.2072892938496583,0.4789473684210526,0.2893481717011129,49.84671284205745,10248.0
2016,pesos_clase,100,100,0.5557042236479005,124.0,743.0,66.0,87137.0,867.0,88070.0,0.14302191464821223,0.6526315789473685,0.2346263008514664,98.44441921199046,7343.0
2016,pesos_clase,100,250,0.49283468672465014,145.0,1568.0,45.0,86312.0,1713.0,88070.0,0.0846468184471687,0.7631578947368421,0.15239096163951654,194.50437152265243,6068.0
2019,sin_balanceo,5,10,0.27808460407357033,2.0,2.0,134.0,87908.0,4.0,88046.0,0.5,0.014705882352941176,0.02857142857142857,0.45430797537650774,672.0
2019,sin_balanceo,5,25,0.27808460407357033,2.0,2.0,134.0,87908.0,4.0,88046.0,0.5,0.014705882352941176,0.02857142857142857,0.45430797537650774,672.0
2019,sin_balanceo,5,50,0.27808460407357033,2.0,2.0,134.0,87908.0,4.0,88046.0,0.5,0.014705882352941176,0.02857142857142857,0.45430797537650774,672.0
2019,sin_balanceo,5,100,0.27808460407357033,2.0,2.0,134.0,87908.0,4.0,88046.0,0.5,0.014705882352941176,0.02857142857142857,0.45430797537650774,672.0
2019,sin_balanceo,5,250,0.27808460407357033,2.0,2.0,134.0,87908.0,4.0,88046.0,0.5,0.014705882352941176,0.02857142857142857,0.45430797537650774,672.0
2019,sin_balanceo,10,10,0.12882591455025527,3.0,9.0,133.0,87901.0,12.0,88046.0,0.25,0.022058823529411766,0.04054054054054054,1.3629239261295232,1339.0
2019,sin_balanceo,10,25,0.12882591455025527,3.0,9.0,133.0,87901.0,12.0,88046.0,0.25,0.022058823529411766,0.04054054054054054,1.3629239261295232,1339.0
2019,sin_balanceo,10,50,0.12882591455025527,3.0,9.0,133.0,87901.0,12.0,88046.0,0.25,0.022058823529411766,0.04054054054054054,1.3629239261295232,1339.0
2019,sin_balanceo,10,100,0.12882591455025527,3.0,9.0,133.0,87901.0,12.0,88046.0,0.25,0.022058823529411766,0.04054054054054054,1.3629239261295232,1339.0
2019,sin_balanceo,10,250,0.12882591455025527,3.0,9.0,133.0,87901.0,12.0,88046.0,0.25,0.022058823529411766,0.04054054054054054,1.3629239261295232,1339.0
2019,sin_balanceo,25,10,0.03788255047825461,8.0,65.0,128.0,87845.0,73.0,88046.0,0.1095890410958904,0.058823529411764705,0.07655502392344497,8.291120550621267,3265.0
2019,sin_balanceo,25,25,0.02856111960347755,11.0,112.0,125.0,87798.0,123.0,88046.0,0.08943089430894309,0.08088235294117647,0.08494208494208494,13.969970242827612,3237.0
2019,sin_balanceo,25,50,0.02856111960347755,11.0,112.0,125.0,87798.0,123.0,88046.0,0.08943089430894309,0.08088235294117647,0.08494208494208494,13.969970242827612,3237.0
2019,sin_balanceo,25,100,0.02856111960347755,11.0,112.0,125.0,87798.0,123.0,88046.0,0.08943089430894309,0.08088235294117647,0.08494208494208494,13.969970242827612,3237.0
2019,sin_balanceo,25,250,0.02856111960347755,11.0,112.0,125.0,87798.0,123.0,88046.0,0.08943089430894309,0.08088235294117647,0.08494208494208494,13.969970242827612,3237.0
2019,sin_balanceo,50,10,0.03788255047825461,8.0,65.0,128.0,87845.0,73.0,88046.0,0.1095890410958904,0.058823529411764705,0.07655502392344497,8.291120550621267,6465.0
2019,sin_balanceo,50,25,0.02080409523318332,13.0,177.0,123.0,87733.0,190.0,88046.0,0.06842105263157895,0.09558823529411764,0.07975460122699386,21.579628830384117,6327.0
2019,sin_balanceo,50,50,0.01667617505728373,16.0,281.0,120.0,87629.0,297.0,88046.0,0.05387205387205387,0.11764705882352941,0.07390300230946882,33.7323671717057,6281.0
2019,sin_balanceo,50,100,0.01667617505728373,16.0,281.0,120.0,87629.0,297.0,88046.0,0.05387205387205387,0.11764705882352941,0.07390300230946882,33.7323671717057,6281.0
2019,sin_balanceo,50,250,0.01667617505728373,16.0,281.0,120.0,87629.0,297.0,88046.0,0.05387205387205387,0.11764705882352941,0.07390300230946882,33.7323671717057,6281.0
2019,sin_balanceo,100,10,0.03788255047825461,8.0,65.0,128.0,87845.0,73.0,88046.0,0.1095890410958904,0.058823529411764705,0.07655502392344497,8.291120550621267,12865.0
2019,sin_balanceo,100,25,0.02080409523318332,13.0,177.0,123.0,87733.0,190.0,88046.0,0.06842105263157895,0.09558823529411764,0.07975460122699386,21.579628830384117,12477.0
2019,sin_balanceo,100,50,0.014083537845021117,18.0,406.0,118.0,87504.0,424.0,88046.0,0.04245283018867924,0.1323529411764706,0.06428571428571428,48.15664538990982,12206.0
2019,sin_balanceo,100,100,0.012534672098943234,21.0,536.0,115.0,87374.0,557.0,88046.0,0.03770197486535009,0.15441176470588236,0.06060606060606061,63.262385571178704,12036.0
2019,sin_balanceo,100,250,0.012534672098943234,21.0,536.0,115.0,87374.0,557.0,88046.0,0.03770197486535009,0.15441176470588236,0.06060606060606061,63.262385571178704,12036.0
2019,submuestreo,5,10,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,676.0
2019,submuestreo,5,25,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,676.0
2019,submuestreo,5,50,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,676.0
2019,submuestreo,5,100,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,676.0
2019,submuestreo,5,250,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,676.0
2019,submuestreo,10,10,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,1351.0
2019,submuestreo,10,25,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,1351.0
2019,submuestreo,10,50,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,1351.0
2019,submuestreo,10,100,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,1351.0
2019,submuestreo,10,250,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,1351.0
2019,submuestreo,25,10,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,3376.0
2019,submuestreo,25,25,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,3376.0
2019,submuestreo,25,50,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,3376.0
2019,submuestreo,25,100,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,3376.0
2019,submuestreo,25,250,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,3376.0
2019,submuestreo,50,10,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,6751.0
2019,submuestreo,50,25,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,6751.0
2019,submuestreo,50,50,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,6751.0
2019,submuestreo,50,100,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,6751.0
2019,submuestreo,50,250,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,6751.0
2019,submuestreo,100,10,0.8549467147522368,1.0,1.0,135.0,87909.0,2.0,88046.0,0.5,0.007352941176470588,0.014492753623188406,0.22715398768825387,13501.0
2019,submuestreo,100,25,0.6217115428311037,3.0,175.0,133.0,87735.0,178.0,88046.0,0.016853932584269662,0.022058823529411766,0.01910828025477707,20.216704904254595,13475.0
2019,submuestreo,100,50,0.6217115428311037,3.0,175.0,133.0,87735.0,178.0,88046.0,0.016853932584269662,0.022058823529411766,0.01910828025477707,20.216704904254595,13475.0
2019,submuestreo,100,100,0.6217115428311037,3.0,175.0,133.0,87735.0,178.0,88046.0,0.016853932584269662,0.022058823529411766,0.01910828025477707,20.216704904254595,13475.0
2019,submuestreo,100,250,0.6217115428311037,3.0,175.0,133.0,87735.0,178.0,88046.0,0.016853932584269662,0.022058823529411766,0.01910828025477707,20.216704904254595,13475.0
2019,smotenc,5,10,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,smotenc,5,25,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,smotenc,5,50,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,smotenc,5,100,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,smotenc,5,250,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,smotenc,10,10,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,smotenc,10,25,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,smotenc,10,50,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,smotenc,10,100,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,smotenc,10,250,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,smotenc,25,10,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,smotenc,25,25,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,smotenc,25,50,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,smotenc,25,100,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,smotenc,25,250,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,smotenc,50,10,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,6779.0
2019,smotenc,50,25,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,6779.0
2019,smotenc,50,50,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,6779.0
2019,smotenc,50,100,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,6779.0
2019,smotenc,50,250,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,6779.0
2019,smotenc,100,10,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,13479.0
2019,smotenc,100,25,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,13479.0
2019,smotenc,100,50,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,13479.0
2019,smotenc,100,100,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,13479.0
2019,smotenc,100,250,0.6058481464285894,2.0,79.0,134.0,87831.0,81.0,88046.0,0.024691358024691357,0.014705882352941176,0.018433179723502304,9.199736501374282,13479.0
2019,pesos_clase,5,10,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,pesos_clase,5,25,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,pesos_clase,5,50,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,pesos_clase,5,100,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,pesos_clase,5,250,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,680.0
2019,pesos_clase,10,10,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,pesos_clase,10,25,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,pesos_clase,10,50,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,pesos_clase,10,100,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,pesos_clase,10,250,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,1360.0
2019,pesos_clase,25,10,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,pesos_clase,25,25,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,pesos_clase,25,50,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,pesos_clase,25,100,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,pesos_clase,25,250,1.0000000000000002,0.0,0.0,136.0,87910.0,0.0,88046.0,0.0,0.0,0.0,0.0,3400.0
2019,pesos_clase,50,10,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,6751.0
2019,pesos_clase,50,25,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,6751.0
2019,pesos_clase,50,50,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,6751.0
2019,pesos_clase,50,100,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,6751.0
2019,pesos_clase,50,250,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,6751.0
2019,pesos_clase,100,10,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,13451.0
2019,pesos_clase,100,25,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,13451.0
2019,pesos_clase,100,50,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,13451.0
2019,pesos_clase,100,100,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,13451.0
2019,pesos_clase,100,250,0.8284292233933526,2.0,51.0,134.0,87859.0,53.0,88046.0,0.03773584905660377,0.014705882352941176,0.021164021164021163,6.019580673738727,13451.0
