evaluation_year,candidate,round,policy,cost_fn,threshold,tp,fp,fn,tn,rows,precision,recall,f1,alerts,alerts_per_10000,fp_per_10000,cost,average_precision,roc_auc
2015,r1_smotenc,R1_rethresholded_common_validation,costo,100,0.3854012022840137,123,944,67,86936,88070,0.11527647610121837,0.6473684210526316,0.1957040572792363,1067,121.1536277960713,107.18746451686158,7644,0.2103776303506985,0.8862914141293151
2015,r1_smotenc,R1_rethresholded_common_validation,f1_validacion,100,0.5768130043177482,56,153,134,87727,88070,0.2679425837320574,0.29473684210526313,0.2807017543859649,209,23.73112297036448,17.372544566821848,13553,0.2103776303506985,0.8862914141293151
2015,r1_smotenc,R1_rethresholded_common_validation,referencia_007217143,100,0.07217143,175,69529,15,18351,88070,0.0025106163204407206,0.9210526315789473,0.005007582911265631,69704,7914.613375723856,7894.742818212785,71029,0.2103776303506985,0.8862914141293151
2015,r1_pesos_clase,R1_rethresholded_common_validation,costo,5,0.8187729943545314,20,7,170,87873,88070,0.7407407407407407,0.10526315789473684,0.18433179723502305,27,3.065743158850914,0.7948223004428295,857,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,f1_validacion,5,0.7159845724600464,52,102,138,87778,88070,0.33766233766233766,0.2736842105263158,0.3023255813953488,154,17.486090609742252,11.581696377881231,792,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,referencia_007217143,5,0.07217143,175,73310,15,14570,88070,0.0023814383887868274,0.9210526315789473,0.004750593824228029,73485,8343.930964005904,8324.060406494833,73385,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,costo,10,0.7159845724600464,52,102,138,87778,88070,0.33766233766233766,0.2736842105263158,0.3023255813953488,154,17.486090609742252,11.581696377881231,1482,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,f1_validacion,10,0.7159845724600464,52,102,138,87778,88070,0.33766233766233766,0.2736842105263158,0.3023255813953488,154,17.486090609742252,11.581696377881231,1482,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,referencia_007217143,10,0.07217143,175,73310,15,14570,88070,0.0023814383887868274,0.9210526315789473,0.004750593824228029,73485,8343.930964005904,8324.060406494833,73460,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,costo,25,0.5580218253084854,115,561,75,87319,88070,0.17011834319526628,0.6052631578947368,0.26558891454965355,676,76.75712501419325,63.69933007834677,2436,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,f1_validacion,25,0.7159845724600464,52,102,138,87778,88070,0.33766233766233766,0.2736842105263158,0.3023255813953488,154,17.486090609742252,11.581696377881231,3552,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,referencia_007217143,25,0.07217143,175,73310,15,14570,88070,0.0023814383887868274,0.9210526315789473,0.004750593824228029,73485,8343.930964005904,8324.060406494833,73685,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,costo,50,0.5580218253084854,115,561,75,87319,88070,0.17011834319526628,0.6052631578947368,0.26558891454965355,676,76.75712501419325,63.69933007834677,4311,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,f1_validacion,50,0.7159845724600464,52,102,138,87778,88070,0.33766233766233766,0.2736842105263158,0.3023255813953488,154,17.486090609742252,11.581696377881231,7002,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,referencia_007217143,50,0.07217143,175,73310,15,14570,88070,0.0023814383887868274,0.9210526315789473,0.004750593824228029,73485,8343.930964005904,8324.060406494833,74060,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,costo,100,0.5580218253084854,115,561,75,87319,88070,0.17011834319526628,0.6052631578947368,0.26558891454965355,676,76.75712501419325,63.69933007834677,8061,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,f1_validacion,100,0.7159845724600464,52,102,138,87778,88070,0.33766233766233766,0.2736842105263158,0.3023255813953488,154,17.486090609742252,11.581696377881231,13902,0.27094713137740284,0.9068417459214718
2015,r1_pesos_clase,R1_rethresholded_common_validation,referencia_007217143,100,0.07217143,175,73310,15,14570,88070,0.0023814383887868274,0.9210526315789473,0.004750593824228029,73485,8343.930964005904,8324.060406494833,74810,0.27094713137740284,0.9068417459214718
2015,rf_actualizado,R2_new_fit,costo,5,0.164467250955841,82,7748,108,80132,88070,0.010472541507024266,0.43157894736842106,0.020448877805486283,7830,889.0655160667651,879.7547405472919,8288,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,f1_validacion,5,0.164467250955841,82,7748,108,80132,88070,0.010472541507024266,0.43157894736842106,0.020448877805486283,7830,889.0655160667651,879.7547405472919,8288,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,referencia_007217143,5,0.07217143,102,17196,88,70684,88070,0.005896635449184877,0.5368421052631579,0.011665141811527904,17298,1964.1194504371522,1952.537754059271,17636,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,costo,10,0.04657407529033145,111,20848,79,67032,88070,0.005296054201059211,0.5842105263157895,0.01049695021041184,20959,2379.811513568752,2367.2079028045873,21638,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,f1_validacion,10,0.164467250955841,82,7748,108,80132,88070,0.010472541507024266,0.43157894736842106,0.020448877805486283,7830,889.0655160667651,879.7547405472919,8828,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,referencia_007217143,10,0.07217143,102,17196,88,70684,88070,0.005896635449184877,0.5368421052631579,0.011665141811527904,17298,1964.1194504371522,1952.537754059271,18076,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,costo,25,0.04657407529033145,111,20848,79,67032,88070,0.005296054201059211,0.5842105263157895,0.01049695021041184,20959,2379.811513568752,2367.2079028045873,22823,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,f1_validacion,25,0.164467250955841,82,7748,108,80132,88070,0.010472541507024266,0.43157894736842106,0.020448877805486283,7830,889.0655160667651,879.7547405472919,10448,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,referencia_007217143,25,0.07217143,102,17196,88,70684,88070,0.005896635449184877,0.5368421052631579,0.011665141811527904,17298,1964.1194504371522,1952.537754059271,19396,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,costo,50,0.03486747089269901,118,22432,72,65448,88070,0.005232815964523282,0.6210526315789474,0.010378188214599824,22550,2560.463267855115,2547.0648347905076,26032,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,f1_validacion,50,0.164467250955841,82,7748,108,80132,88070,0.010472541507024266,0.43157894736842106,0.020448877805486283,7830,889.0655160667651,879.7547405472919,13148,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,referencia_007217143,50,0.07217143,102,17196,88,70684,88070,0.005896635449184877,0.5368421052631579,0.011665141811527904,17298,1964.1194504371522,1952.537754059271,21596,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,costo,100,0.016519726771066157,126,24658,64,63222,88070,0.005083925112976113,0.6631578947368421,0.010090494113878433,24784,2814.1251277392985,2799.818326331327,31058,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,f1_validacion,100,0.164467250955841,82,7748,108,80132,88070,0.010472541507024266,0.43157894736842106,0.020448877805486283,7830,889.0655160667651,879.7547405472919,18548,0.3758950793807245,0.8022092326857198
2015,rf_actualizado,R2_new_fit,referencia_007217143,100,0.07217143,102,17196,88,70684,88070,0.005896635449184877,0.5368421052631579,0.011665141811527904,17298,1964.1194504371522,1952.537754059271,25996,0.3758950793807245,0.8022092326857198
2015,rf_reciente_3a,R2_new_fit,costo,5,0.06797182086719077,86,8323,104,79557,88070,0.010227137590676656,0.45263157894736844,0.020002325851843236,8409,954.8086749176791,945.0437152265243,8843,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,f1_validacion,5,0.09016503998491043,77,7821,113,80059,88070,0.009749303621169917,0.4052631578947368,0.01904055390702275,7898,896.7866469853526,888.0436016804814,8386,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,referencia_007217143,5,0.07217143,85,8130,105,79750,88070,0.010346926354230066,0.4473684210526316,0.020226055919095775,8215,932.7807425911207,923.1293289428863,8655,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,costo,10,0.05141784671162139,99,11056,91,76824,88070,0.008874943971313312,0.5210526315789473,0.01745262230057294,11155,1266.606108777109,1255.365050527989,11966,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,f1_validacion,10,0.09016503998491043,77,7821,113,80059,88070,0.009749303621169917,0.4052631578947368,0.01904055390702275,7898,896.7866469853526,888.0436016804814,8951,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,referencia_007217143,10,0.07217143,85,8130,105,79750,88070,0.010346926354230066,0.4473684210526316,0.020226055919095775,8215,932.7807425911207,923.1293289428863,9180,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,costo,25,0.05141784671162139,99,11056,91,76824,88070,0.008874943971313312,0.5210526315789473,0.01745262230057294,11155,1266.606108777109,1255.365050527989,13331,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,f1_validacion,25,0.09016503998491043,77,7821,113,80059,88070,0.009749303621169917,0.4052631578947368,0.01904055390702275,7898,896.7866469853526,888.0436016804814,10646,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,referencia_007217143,25,0.07217143,85,8130,105,79750,88070,0.010346926354230066,0.4473684210526316,0.020226055919095775,8215,932.7807425911207,923.1293289428863,10755,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,costo,50,0.05141784671162139,99,11056,91,76824,88070,0.008874943971313312,0.5210526315789473,0.01745262230057294,11155,1266.606108777109,1255.365050527989,15606,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,f1_validacion,50,0.09016503998491043,77,7821,113,80059,88070,0.009749303621169917,0.4052631578947368,0.01904055390702275,7898,896.7866469853526,888.0436016804814,13471,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,referencia_007217143,50,0.07217143,85,8130,105,79750,88070,0.010346926354230066,0.4473684210526316,0.020226055919095775,8215,932.7807425911207,923.1293289428863,13380,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,costo,100,0.018910813197842633,120,17155,70,70725,88070,0.006946454413892909,0.631578947368421,0.013741769252791297,17275,1961.507891449983,1947.8823662995344,24155,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,f1_validacion,100,0.09016503998491043,77,7821,113,80059,88070,0.009749303621169917,0.4052631578947368,0.01904055390702275,7898,896.7866469853526,888.0436016804814,19121,0.24020311898191274,0.8042798193709124
2015,rf_reciente_3a,R2_new_fit,referencia_007217143,100,0.07217143,85,8130,105,79750,88070,0.010346926354230066,0.4473684210526316,0.020226055919095775,8215,932.7807425911207,923.1293289428863,18630,0.24020311898191274,0.8042798193709124
2015,rf_profundo,R2_new_fit,costo,5,0.185,107,18278,83,69602,88070,0.005819961925482731,0.5631578947368421,0.011520861372812921,18385,2087.5439990916316,2075.3945724991486,18693,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,f1_validacion,5,0.325,91,12594,99,75286,88070,0.007173827355143871,0.4789473684210526,0.014135922330097087,12685,1440.3315544453276,1429.9988645395708,13089,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,referencia_007217143,5,0.07217143,123,23575,67,64305,88070,0.005190311418685121,0.6473684210526316,0.010298057602143336,23698,2690.8141251277393,2676.8479618485294,23910,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,costo,10,0.185,107,18278,83,69602,88070,0.005819961925482731,0.5631578947368421,0.011520861372812921,18385,2087.5439990916316,2075.3945724991486,19108,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,f1_validacion,10,0.325,91,12594,99,75286,88070,0.007173827355143871,0.4789473684210526,0.014135922330097087,12685,1440.3315544453276,1429.9988645395708,13584,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,referencia_007217143,10,0.07217143,123,23575,67,64305,88070,0.005190311418685121,0.6473684210526316,0.010298057602143336,23698,2690.8141251277393,2676.8479618485294,24245,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,costo,25,0.1,119,22882,71,64998,88070,0.005173688100517369,0.6263157894736842,0.010262601871415635,23001,2611.6725332122173,2598.1605541046893,24657,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,f1_validacion,25,0.325,91,12594,99,75286,88070,0.007173827355143871,0.4789473684210526,0.014135922330097087,12685,1440.3315544453276,1429.9988645395708,15069,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,referencia_007217143,25,0.07217143,123,23575,67,64305,88070,0.005190311418685121,0.6473684210526316,0.010298057602143336,23698,2690.8141251277393,2676.8479618485294,25250,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,costo,50,0.1,119,22882,71,64998,88070,0.005173688100517369,0.6263157894736842,0.010262601871415635,23001,2611.6725332122173,2598.1605541046893,26432,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,f1_validacion,50,0.325,91,12594,99,75286,88070,0.007173827355143871,0.4789473684210526,0.014135922330097087,12685,1440.3315544453276,1429.9988645395708,17544,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,referencia_007217143,50,0.07217143,123,23575,67,64305,88070,0.005190311418685121,0.6473684210526316,0.010298057602143336,23698,2690.8141251277393,2676.8479618485294,26925,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,costo,100,0.03,136,25350,54,62530,88070,0.005336263046378404,0.7157894736842105,0.01059355039725814,25486,2893.834449869422,2878.392188032247,30750,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,f1_validacion,100,0.325,91,12594,99,75286,88070,0.007173827355143871,0.4789473684210526,0.014135922330097087,12685,1440.3315544453276,1429.9988645395708,22494,0.42421844919856755,0.794637034951968
2015,rf_profundo,R2_new_fit,referencia_007217143,100,0.07217143,123,23575,67,64305,88070,0.005190311418685121,0.6473684210526316,0.010298057602143336,23698,2690.8141251277393,2676.8479618485294,30275,0.42421844919856755,0.794637034951968
2015,rf_reciente_profundo,R2_new_fit,costo,5,0.105,100,14230,90,73650,88070,0.006978367062107467,0.5263157894736842,0.013774104683195593,14330,1627.1147950493926,1615.7601907573521,14680,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,f1_validacion,5,0.185,87,9581,103,78299,88070,0.008998758791890774,0.45789473684210524,0.017650639074863056,9668,1097.763142954468,1087.884637220393,10096,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,referencia_007217143,5,0.07217143,110,16235,80,71645,88070,0.00672988681553992,0.5789473684210527,0.013305110371938312,16345,1855.910071534007,1843.4200068127625,16635,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,costo,10,0.08,108,15895,82,71985,88070,0.006748734612260201,0.5684210526315789,0.013339097140739825,16003,1817.0773248552289,1804.8143522198252,16715,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,f1_validacion,10,0.185,87,9581,103,78299,88070,0.008998758791890774,0.45789473684210524,0.017650639074863056,9668,1097.763142954468,1087.884637220393,10611,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,referencia_007217143,10,0.07217143,110,16235,80,71645,88070,0.00672988681553992,0.5789473684210527,0.013305110371938312,16345,1855.910071534007,1843.4200068127625,17035,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,costo,25,0.08,108,15895,82,71985,88070,0.006748734612260201,0.5684210526315789,0.013339097140739825,16003,1817.0773248552289,1804.8143522198252,17945,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,f1_validacion,25,0.185,87,9581,103,78299,88070,0.008998758791890774,0.45789473684210524,0.017650639074863056,9668,1097.763142954468,1087.884637220393,12156,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,referencia_007217143,25,0.07217143,110,16235,80,71645,88070,0.00672988681553992,0.5789473684210527,0.013305110371938312,16345,1855.910071534007,1843.4200068127625,18235,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,costo,50,0.045,122,20181,68,67699,88070,0.0060089641924838694,0.6421052631578947,0.011906504660127848,20303,2305.325309412967,2291.472692176678,23581,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,f1_validacion,50,0.185,87,9581,103,78299,88070,0.008998758791890774,0.45789473684210524,0.017650639074863056,9668,1097.763142954468,1087.884637220393,14731,0.278469905035142,0.7678779076731428
2015,rf_reciente_profundo,R2_new_fit,referencia_007217143,50,0.07217143,110,16235,80,71645,88070,0.00672988681553992,0.5789473684210527,0.013305110371938312,16345,1855.910071534007,1843.4200068127625,20235,0.278469905035142,0.7678779076731428
