evaluation_year,candidate,round,cost_fn,capacity_per_10000,threshold,validation_tp,validation_fp,validation_fn,validation_cost,validation_alerts_per_10000,tp,fp,fn,tn,rows,precision,recall,f1,alerts,alerts_per_10000,fp_per_10000,cost
2015,rf_reciente_profundo,R2_new_fit,100,25,0.045,33.0,128.0,20.0,2128,18.57770905692164,122,20181,68,67699,88070,0.0060089641924838694,0.6421052631578947,0.011906504660127848,20303,2305.325309412967,2291.472692176678,26981
2015,rf_reciente_profundo,R2_new_fit,100,50,0.045,33.0,128.0,20.0,2128,18.57770905692164,122,20181,68,67699,88070,0.0060089641924838694,0.6421052631578947,0.011906504660127848,20303,2305.325309412967,2291.472692176678,26981
2015,rf_reciente_profundo,R2_new_fit,100,100,0.045,33.0,128.0,20.0,2128,18.57770905692164,122,20181,68,67699,88070,0.0060089641924838694,0.6421052631578947,0.011906504660127848,20303,2305.325309412967,2291.472692176678,26981
2015,rf_reciente_profundo,R2_new_fit,100,250,0.045,33.0,128.0,20.0,2128,18.57770905692164,122,20181,68,67699,88070,0.0060089641924838694,0.6421052631578947,0.011906504660127848,20303,2305.325309412967,2291.472692176678,26981
2015,rf_peso10_reciente,R2_new_fit,5,10,0.2135451143509528,18.0,5.0,35.0,180,2.6539584367030917,50,5910,140,81970,88070,0.008389261744966443,0.2631578947368421,0.016260162601626018,5960,676.7344158056092,671.0571136595889,6610
2015,rf_peso10_reciente,R2_new_fit,5,25,0.2135451143509528,18.0,5.0,35.0,180,2.6539584367030917,50,5910,140,81970,88070,0.008389261744966443,0.2631578947368421,0.016260162601626018,5960,676.7344158056092,671.0571136595889,6610
2015,rf_peso10_reciente,R2_new_fit,5,50,0.2135451143509528,18.0,5.0,35.0,180,2.6539584367030917,50,5910,140,81970,88070,0.008389261744966443,0.2631578947368421,0.016260162601626018,5960,676.7344158056092,671.0571136595889,6610
2015,rf_peso10_reciente,R2_new_fit,5,100,0.2135451143509528,18.0,5.0,35.0,180,2.6539584367030917,50,5910,140,81970,88070,0.008389261744966443,0.2631578947368421,0.016260162601626018,5960,676.7344158056092,671.0571136595889,6610
2015,rf_peso10_reciente,R2_new_fit,5,250,0.2135451143509528,18.0,5.0,35.0,180,2.6539584367030917,50,5910,140,81970,88070,0.008389261744966443,0.2631578947368421,0.016260162601626018,5960,676.7344158056092,671.0571136595889,6610
2015,rf_peso10_reciente,R2_new_fit,10,10,0.13736302291125613,23.0,42.0,30.0,342,7.500317321117431,70,9325,120,78555,88070,0.007450771687067589,0.3684210526315789,0.014606155451225874,9395,1066.7650732371976,1058.8168502327694,10525
2015,rf_peso10_reciente,R2_new_fit,10,25,0.13736302291125613,23.0,42.0,30.0,342,7.500317321117431,70,9325,120,78555,88070,0.007450771687067589,0.3684210526315789,0.014606155451225874,9395,1066.7650732371976,1058.8168502327694,10525
2015,rf_peso10_reciente,R2_new_fit,10,50,0.13736302291125613,23.0,42.0,30.0,342,7.500317321117431,70,9325,120,78555,88070,0.007450771687067589,0.3684210526315789,0.014606155451225874,9395,1066.7650732371976,1058.8168502327694,10525
2015,rf_peso10_reciente,R2_new_fit,10,100,0.13736302291125613,23.0,42.0,30.0,342,7.500317321117431,70,9325,120,78555,88070,0.007450771687067589,0.3684210526315789,0.014606155451225874,9395,1066.7650732371976,1058.8168502327694,10525
2015,rf_peso10_reciente,R2_new_fit,10,250,0.13736302291125613,23.0,42.0,30.0,342,7.500317321117431,70,9325,120,78555,88070,0.007450771687067589,0.3684210526315789,0.014606155451225874,9395,1066.7650732371976,1058.8168502327694,10525
2015,rf_peso10_reciente,R2_new_fit,25,10,0.13736302291125613,23.0,42.0,30.0,792,7.500317321117431,70,9325,120,78555,88070,0.007450771687067589,0.3684210526315789,0.014606155451225874,9395,1066.7650732371976,1058.8168502327694,12325
2015,rf_peso10_reciente,R2_new_fit,25,25,0.07732997574740966,30.0,178.0,23.0,753,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,14532
2015,rf_peso10_reciente,R2_new_fit,25,50,0.07732997574740966,30.0,178.0,23.0,753,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,14532
2015,rf_peso10_reciente,R2_new_fit,25,100,0.07732997574740966,30.0,178.0,23.0,753,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,14532
2015,rf_peso10_reciente,R2_new_fit,25,250,0.07732997574740966,30.0,178.0,23.0,753,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,14532
2015,rf_peso10_reciente,R2_new_fit,50,10,0.13736302291125613,23.0,42.0,30.0,1542,7.500317321117431,70,9325,120,78555,88070,0.007450771687067589,0.3684210526315789,0.014606155451225874,9395,1066.7650732371976,1058.8168502327694,15325
2015,rf_peso10_reciente,R2_new_fit,50,25,0.07732997574740966,30.0,178.0,23.0,1328,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,16632
2015,rf_peso10_reciente,R2_new_fit,50,50,0.07732997574740966,30.0,178.0,23.0,1328,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,16632
2015,rf_peso10_reciente,R2_new_fit,50,100,0.07732997574740966,30.0,178.0,23.0,1328,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,16632
2015,rf_peso10_reciente,R2_new_fit,50,250,0.07732997574740966,30.0,178.0,23.0,1328,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,16632
2015,rf_peso10_reciente,R2_new_fit,100,10,0.13736302291125613,23.0,42.0,30.0,3042,7.500317321117431,70,9325,120,78555,88070,0.007450771687067589,0.3684210526315789,0.014606155451225874,9395,1066.7650732371976,1058.8168502327694,21325
2015,rf_peso10_reciente,R2_new_fit,100,25,0.07732997574740966,30.0,178.0,23.0,2478,24.00101542757578,106,12432,84,75448,88070,0.008454298931249002,0.5578947368421052,0.016656191074795726,12538,1423.6402861360282,1411.6044055864654,20832
2015,rf_peso10_reciente,R2_new_fit,100,50,0.05841691969814418,33.0,384.0,20.0,2384,48.11742035239952,114,13967,76,73913,88070,0.008096015907961083,0.6,0.015976455749421904,14081,1598.8418303622118,1585.8975814692858,21567
2015,rf_peso10_reciente,R2_new_fit,100,100,0.0491790942829005,36.0,559.0,17.0,2259,68.6567508625365,125,15731,65,72149,88070,0.007883451059535822,0.6578947368421053,0.0155802069051477,15856,1800.3860565459295,1786.1928011808789,22231
2015,rf_peso10_reciente,R2_new_fit,100,250,0.0491790942829005,36.0,559.0,17.0,2259,68.6567508625365,125,15731,65,72149,88070,0.007883451059535822,0.6578947368421053,0.0155802069051477,15856,1800.3860565459295,1786.1928011808789,22231
2015,rf_variables_revisadas,R2_new_fit,5,10,0.09685060737076817,31.0,19.0,22.0,129,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,499
2015,rf_variables_revisadas,R2_new_fit,5,25,0.09685060737076817,31.0,19.0,22.0,129,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,499
2015,rf_variables_revisadas,R2_new_fit,5,50,0.09685060737076817,31.0,19.0,22.0,129,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,499
2015,rf_variables_revisadas,R2_new_fit,5,100,0.09685060737076817,31.0,19.0,22.0,129,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,499
2015,rf_variables_revisadas,R2_new_fit,5,250,0.09685060737076817,31.0,19.0,22.0,129,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,499
2015,rf_variables_revisadas,R2_new_fit,10,10,0.09685060737076817,31.0,19.0,22.0,239,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,979
2015,rf_variables_revisadas,R2_new_fit,10,25,0.09685060737076817,31.0,19.0,22.0,239,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,979
2015,rf_variables_revisadas,R2_new_fit,10,50,0.09685060737076817,31.0,19.0,22.0,239,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,979
2015,rf_variables_revisadas,R2_new_fit,10,100,0.09685060737076817,31.0,19.0,22.0,239,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,979
2015,rf_variables_revisadas,R2_new_fit,10,250,0.09685060737076817,31.0,19.0,22.0,239,5.769474862398024,94,19,96,87861,88070,0.831858407079646,0.49473684210526314,0.6204620462046204,113,12.830702850005677,2.1573748154876804,979
2015,rf_variables_revisadas,R2_new_fit,25,10,0.05487809827309114,33.0,44.0,20.0,544,8.884991288092957,106,46,84,87834,88070,0.6973684210526315,0.5578947368421052,0.6198830409356725,152,17.258998523901443,5.223117974338594,2146
2015,rf_variables_revisadas,R2_new_fit,25,25,0.04069334713831837,35.0,82.0,18.0,532,13.500571178011377,111,79,79,87801,88070,0.5842105263157895,0.5842105263157895,0.5842105263157895,190,21.573748154876803,8.970137390711933,2054
2015,rf_variables_revisadas,R2_new_fit,25,50,0.04069334713831837,35.0,82.0,18.0,532,13.500571178011377,111,79,79,87801,88070,0.5842105263157895,0.5842105263157895,0.5842105263157895,190,21.573748154876803,8.970137390711933,2054
2015,rf_variables_revisadas,R2_new_fit,25,100,0.04069334713831837,35.0,82.0,18.0,532,13.500571178011377,111,79,79,87801,88070,0.5842105263157895,0.5842105263157895,0.5842105263157895,190,21.573748154876803,8.970137390711933,2054
2015,rf_variables_revisadas,R2_new_fit,25,250,0.04069334713831837,35.0,82.0,18.0,532,13.500571178011377,111,79,79,87801,88070,0.5842105263157895,0.5842105263157895,0.5842105263157895,190,21.573748154876803,8.970137390711933,2054
2015,rf_variables_revisadas,R2_new_fit,50,10,0.05487809827309114,33.0,44.0,20.0,1044,8.884991288092957,106,46,84,87834,88070,0.6973684210526315,0.5578947368421052,0.6198830409356725,152,17.258998523901443,5.223117974338594,4246
2015,rf_variables_revisadas,R2_new_fit,50,25,0.04069334713831837,35.0,82.0,18.0,982,13.500571178011377,111,79,79,87801,88070,0.5842105263157895,0.5842105263157895,0.5842105263157895,190,21.573748154876803,8.970137390711933,4029
2015,rf_variables_revisadas,R2_new_fit,50,50,0.04069334713831837,35.0,82.0,18.0,982,13.500571178011377,111,79,79,87801,88070,0.5842105263157895,0.5842105263157895,0.5842105263157895,190,21.573748154876803,8.970137390711933,4029
2015,rf_variables_revisadas,R2_new_fit,50,100,0.04069334713831837,35.0,82.0,18.0,982,13.500571178011377,111,79,79,87801,88070,0.5842105263157895,0.5842105263157895,0.5842105263157895,190,21.573748154876803,8.970137390711933,4029
2015,rf_variables_revisadas,R2_new_fit,50,250,0.04069334713831837,35.0,82.0,18.0,982,13.500571178011377,111,79,79,87801,88070,0.5842105263157895,0.5842105263157895,0.5842105263157895,190,21.573748154876803,8.970137390711933,4029
2015,rf_variables_revisadas,R2_new_fit,100,10,0.05487809827309114,33.0,44.0,20.0,2044,8.884991288092957,106,46,84,87834,88070,0.6973684210526315,0.5578947368421052,0.6198830409356725,152,17.258998523901443,5.223117974338594,8446
2015,rf_variables_revisadas,R2_new_fit,100,25,0.027789541607644824,36.0,159.0,17.0,1859,22.500951963352296,115,148,75,87732,88070,0.4372623574144487,0.6052631578947368,0.5077262693156733,263,29.86260928806631,16.804814352219825,7648
2015,rf_variables_revisadas,R2_new_fit,100,50,0.022685844002530667,37.0,216.0,16.0,1816,29.193542803734005,115,220,75,87660,88070,0.34328358208955223,0.6052631578947368,0.4380952380952381,335,38.03792437833542,24.98012944248893,7720
2015,rf_variables_revisadas,R2_new_fit,100,100,0.022685844002530667,37.0,216.0,16.0,1816,29.193542803734005,115,220,75,87660,88070,0.34328358208955223,0.6052631578947368,0.4380952380952381,335,38.03792437833542,24.98012944248893,7720
2015,rf_variables_revisadas,R2_new_fit,100,250,0.022685844002530667,37.0,216.0,16.0,1816,29.193542803734005,115,220,75,87660,88070,0.34328358208955223,0.6052631578947368,0.4380952380952381,335,38.03792437833542,24.98012944248893,7720
2015,rf_revisado_reciente,R2_new_fit,5,10,0.18029182065217428,20.0,9.0,33.0,174,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,684
2015,rf_revisado_reciente,R2_new_fit,5,25,0.18029182065217428,20.0,9.0,33.0,174,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,684
2015,rf_revisado_reciente,R2_new_fit,5,50,0.18029182065217428,20.0,9.0,33.0,174,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,684
2015,rf_revisado_reciente,R2_new_fit,5,100,0.18029182065217428,20.0,9.0,33.0,174,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,684
2015,rf_revisado_reciente,R2_new_fit,5,250,0.18029182065217428,20.0,9.0,33.0,174,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,684
2015,rf_revisado_reciente,R2_new_fit,10,10,0.18029182065217428,20.0,9.0,33.0,339,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,1364
2015,rf_revisado_reciente,R2_new_fit,10,25,0.18029182065217428,20.0,9.0,33.0,339,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,1364
2015,rf_revisado_reciente,R2_new_fit,10,50,0.18029182065217428,20.0,9.0,33.0,339,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,1364
2015,rf_revisado_reciente,R2_new_fit,10,100,0.18029182065217428,20.0,9.0,33.0,339,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,1364
2015,rf_revisado_reciente,R2_new_fit,10,250,0.18029182065217428,20.0,9.0,33.0,339,3.346295420190854,54,4,136,87876,88070,0.9310344827586207,0.28421052631578947,0.43548387096774194,58,6.585670489383445,0.4541841716816169,1364
2015,rf_revisado_reciente,R2_new_fit,25,10,0.10959287276851322,24.0,59.0,29.0,784,9.57732827158072,86,44,104,87836,88070,0.6615384615384615,0.45263157894736844,0.5375,130,14.76098557965255,4.996025888497786,2644
2015,rf_revisado_reciente,R2_new_fit,25,25,0.08402718726896552,30.0,121.0,23.0,696,17.423814084442036,98,97,92,87783,88070,0.5025641025641026,0.5157894736842106,0.509090909090909,195,22.141478369478822,11.01396616327921,2397
2015,rf_revisado_reciente,R2_new_fit,25,50,0.08402718726896552,30.0,121.0,23.0,696,17.423814084442036,98,97,92,87783,88070,0.5025641025641026,0.5157894736842106,0.509090909090909,195,22.141478369478822,11.01396616327921,2397
2015,rf_revisado_reciente,R2_new_fit,25,100,0.08402718726896552,30.0,121.0,23.0,696,17.423814084442036,98,97,92,87783,88070,0.5025641025641026,0.5157894736842106,0.509090909090909,195,22.141478369478822,11.01396616327921,2397
2015,rf_revisado_reciente,R2_new_fit,25,250,0.08402718726896552,30.0,121.0,23.0,696,17.423814084442036,98,97,92,87783,88070,0.5025641025641026,0.5157894736842106,0.509090909090909,195,22.141478369478822,11.01396616327921,2397
2015,rf_revisado_reciente,R2_new_fit,50,10,0.10959287276851322,24.0,59.0,29.0,1509,9.57732827158072,86,44,104,87836,88070,0.6615384615384615,0.45263157894736844,0.5375,130,14.76098557965255,4.996025888497786,5244
2015,rf_revisado_reciente,R2_new_fit,50,25,0.07425113977966928,31.0,167.0,22.0,1267,22.847120455096178,103,144,87,87736,88070,0.41700404858299595,0.5421052631578948,0.47139588100686497,247,28.045872601339845,16.350630180538207,4494
2015,rf_revisado_reciente,R2_new_fit,50,50,0.06970492875311661,32.0,193.0,21.0,1243,25.962636880791113,107,178,83,87702,88070,0.37543859649122807,0.5631578947368421,0.45052631578947366,285,32.3606222323152,20.211195639831953,4328
2015,rf_revisado_reciente,R2_new_fit,50,100,0.06970492875311661,32.0,193.0,21.0,1243,25.962636880791113,107,178,83,87702,88070,0.37543859649122807,0.5631578947368421,0.45052631578947366,285,32.3606222323152,20.211195639831953,4328
2015,rf_revisado_reciente,R2_new_fit,50,250,0.06970492875311661,32.0,193.0,21.0,1243,25.962636880791113,107,178,83,87702,88070,0.37543859649122807,0.5631578947368421,0.45052631578947366,285,32.3606222323152,20.211195639831953,4328
2015,rf_revisado_reciente,R2_new_fit,100,10,0.10959287276851322,24.0,59.0,29.0,2959,9.57732827158072,86,44,104,87836,88070,0.6615384615384615,0.45263157894736844,0.5375,130,14.76098557965255,4.996025888497786,10444
2015,rf_revisado_reciente,R2_new_fit,100,25,0.07425113977966928,31.0,167.0,22.0,2367,22.847120455096178,103,144,87,87736,88070,0.41700404858299595,0.5421052631578948,0.47139588100686497,247,28.045872601339845,16.350630180538207,8844
2015,rf_revisado_reciente,R2_new_fit,100,50,0.05579256167442777,34.0,335.0,19.0,2235,42.57872448449742,116,328,74,87552,88070,0.26126126126126126,0.6105263157894737,0.3659305993690852,444,50.41444305665947,37.24310207789259,7728
2015,rf_revisado_reciente,R2_new_fit,100,100,0.05579256167442777,34.0,335.0,19.0,2235,42.57872448449742,116,328,74,87552,88070,0.26126126126126126,0.6105263157894737,0.3659305993690852,444,50.41444305665947,37.24310207789259,7728
2015,rf_revisado_reciente,R2_new_fit,100,250,0.05579256167442777,34.0,335.0,19.0,2235,42.57872448449742,116,328,74,87552,88070,0.26126126126126126,0.6105263157894737,0.3659305993690852,444,50.41444305665947,37.24310207789259,7728
2016,r1_sin_balanceo,R1_rethresholded_common_validation,5,10,0.29884679655198515,42.0,0.0,91.0,455,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,768
2016,r1_sin_balanceo,R1_rethresholded_common_validation,5,25,0.29884679655198515,42.0,0.0,91.0,455,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,768
2016,r1_sin_balanceo,R1_rethresholded_common_validation,5,50,0.29884679655198515,42.0,0.0,91.0,455,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,768
2016,r1_sin_balanceo,R1_rethresholded_common_validation,5,100,0.29884679655198515,42.0,0.0,91.0,455,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,768
2016,r1_sin_balanceo,R1_rethresholded_common_validation,5,250,0.29884679655198515,42.0,0.0,91.0,455,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,768
2016,r1_sin_balanceo,R1_rethresholded_common_validation,10,10,0.29884679655198515,42.0,0.0,91.0,910,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,1533
2016,r1_sin_balanceo,R1_rethresholded_common_validation,10,25,0.2894350813463686,43.0,6.0,90.0,906,11.031315428082578,73,13,153,87546,87785,0.8488372093023255,0.3230088495575221,0.46794871794871795,86,9.796662299937347,1.4808908127812268,1543
2016,r1_sin_balanceo,R1_rethresholded_common_validation,10,50,0.2894350813463686,43.0,6.0,90.0,906,11.031315428082578,73,13,153,87546,87785,0.8488372093023255,0.3230088495575221,0.46794871794871795,86,9.796662299937347,1.4808908127812268,1543
2016,r1_sin_balanceo,R1_rethresholded_common_validation,10,100,0.2894350813463686,43.0,6.0,90.0,906,11.031315428082578,73,13,153,87546,87785,0.8488372093023255,0.3230088495575221,0.46794871794871795,86,9.796662299937347,1.4808908127812268,1543
2016,r1_sin_balanceo,R1_rethresholded_common_validation,10,250,0.2894350813463686,43.0,6.0,90.0,906,11.031315428082578,73,13,153,87546,87785,0.8488372093023255,0.3230088495575221,0.46794871794871795,86,9.796662299937347,1.4808908127812268,1543
2016,r1_sin_balanceo,R1_rethresholded_common_validation,25,10,0.29884679655198515,42.0,0.0,91.0,2275,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,3828
2016,r1_sin_balanceo,R1_rethresholded_common_validation,25,25,0.28233452434572937,44.0,21.0,89.0,2246,14.63337760868097,73,44,153,87515,87785,0.6239316239316239,0.3230088495575221,0.42565597667638483,117,13.328017315031042,5.012245827874922,3869
2016,r1_sin_balanceo,R1_rethresholded_common_validation,25,50,0.26697187989342924,47.0,82.0,86.0,2232,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,4018
2016,r1_sin_balanceo,R1_rethresholded_common_validation,25,100,0.26697187989342924,47.0,82.0,86.0,2232,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,4018
2016,r1_sin_balanceo,R1_rethresholded_common_validation,25,250,0.26697187989342924,47.0,82.0,86.0,2232,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,4018
2016,r1_sin_balanceo,R1_rethresholded_common_validation,50,10,0.29884679655198515,42.0,0.0,91.0,4550,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,7653
2016,r1_sin_balanceo,R1_rethresholded_common_validation,50,25,0.2712917453310925,45.0,64.0,88.0,4464,24.53904860532655,73,153,153,87406,87785,0.3230088495575221,0.3230088495575221,0.3230088495575221,226,25.744717206812098,17.428945719655978,7803
2016,r1_sin_balanceo,R1_rethresholded_common_validation,50,50,0.26697187989342924,47.0,82.0,86.0,4382,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,7843
2016,r1_sin_balanceo,R1_rethresholded_common_validation,50,100,0.26697187989342924,47.0,82.0,86.0,4382,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,7843
2016,r1_sin_balanceo,R1_rethresholded_common_validation,50,250,0.26697187989342924,47.0,82.0,86.0,4382,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,7843
2016,r1_sin_balanceo,R1_rethresholded_common_validation,100,10,0.29884679655198515,42.0,0.0,91.0,9100,9.455413224070782,73,3,153,87556,87785,0.9605263157894737,0.3230088495575221,0.48344370860927155,76,8.657515520874865,0.3417440337187447,15303
2016,r1_sin_balanceo,R1_rethresholded_common_validation,100,25,0.2712917453310925,45.0,64.0,88.0,8864,24.53904860532655,73,153,153,87406,87785,0.3230088495575221,0.3230088495575221,0.3230088495575221,226,25.744717206812098,17.428945719655978,15453
2016,r1_sin_balanceo,R1_rethresholded_common_validation,100,50,0.26697187989342924,47.0,82.0,86.0,8682,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,15493
2016,r1_sin_balanceo,R1_rethresholded_common_validation,100,100,0.26697187989342924,47.0,82.0,86.0,8682,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,15493
2016,r1_sin_balanceo,R1_rethresholded_common_validation,100,250,0.26697187989342924,47.0,82.0,86.0,8682,29.041626331074543,73,193,153,87366,87785,0.2744360902255639,0.3230088495575221,0.2967479674796748,266,30.301304323062027,21.985532835905907,15493
2016,r1_submuestreo,R1_rethresholded_common_validation,5,10,0.6648568965559097,21.0,23.0,112.0,583,9.90567099664558,37,43,189,87516,87785,0.4625,0.16371681415929204,0.24183006535947713,80,9.113174232499858,4.898331149968674,988
2016,r1_submuestreo,R1_rethresholded_common_validation,5,25,0.6082247787236276,47.0,61.0,86.0,491,24.313919719039152,76,136,150,87423,87785,0.3584905660377358,0.336283185840708,0.3470319634703196,212,24.149911716124624,15.492396195249757,886
2016,r1_submuestreo,R1_rethresholded_common_validation,5,50,0.5672976146647215,64.0,142.0,69.0,487,46.376550575204305,100,258,126,87301,87785,0.27932960893854747,0.4424778761061947,0.3424657534246575,358,40.78145469043686,29.38998689981204,888
2016,r1_submuestreo,R1_rethresholded_common_validation,5,100,0.5672976146647215,64.0,142.0,69.0,487,46.376550575204305,100,258,126,87301,87785,0.27932960893854747,0.4424778761061947,0.3424657534246575,358,40.78145469043686,29.38998689981204,888
2016,r1_submuestreo,R1_rethresholded_common_validation,5,250,0.5672976146647215,64.0,142.0,69.0,487,46.376550575204305,100,258,126,87301,87785,0.27932960893854747,0.4424778761061947,0.3424657534246575,358,40.78145469043686,29.38998689981204,888
2016,r1_submuestreo,R1_rethresholded_common_validation,10,10,0.6648568965559097,21.0,23.0,112.0,1143,9.90567099664558,37,43,189,87516,87785,0.4625,0.16371681415929204,0.24183006535947713,80,9.113174232499858,4.898331149968674,1933
2016,r1_submuestreo,R1_rethresholded_common_validation,10,25,0.6082247787236276,47.0,61.0,86.0,921,24.313919719039152,76,136,150,87423,87785,0.3584905660377358,0.336283185840708,0.3470319634703196,212,24.149911716124624,15.492396195249757,1636
2016,r1_submuestreo,R1_rethresholded_common_validation,10,50,0.5672976146647215,64.0,142.0,69.0,832,46.376550575204305,100,258,126,87301,87785,0.27932960893854747,0.4424778761061947,0.3424657534246575,358,40.78145469043686,29.38998689981204,1518
2016,r1_submuestreo,R1_rethresholded_common_validation,10,100,0.5287551340825523,74.0,226.0,59.0,816,67.53866588621986,117,417,109,87142,87785,0.21910112359550563,0.5176991150442478,0.3078947368421053,534,60.83043800193655,47.50242068690551,1507
2016,r1_submuestreo,R1_rethresholded_common_validation,10,250,0.5287551340825523,74.0,226.0,59.0,816,67.53866588621986,117,417,109,87142,87785,0.21910112359550563,0.5176991150442478,0.3078947368421053,534,60.83043800193655,47.50242068690551,1507
2016,r1_submuestreo,R1_rethresholded_common_validation,25,10,0.6648568965559097,21.0,23.0,112.0,2823,9.90567099664558,37,43,189,87516,87785,0.4625,0.16371681415929204,0.24183006535947713,80,9.113174232499858,4.898331149968674,4768
2016,r1_submuestreo,R1_rethresholded_common_validation,25,25,0.6082247787236276,47.0,61.0,86.0,2211,24.313919719039152,76,136,150,87423,87785,0.3584905660377358,0.336283185840708,0.3470319634703196,212,24.149911716124624,15.492396195249757,3886
